HERD NAME,STATE,BREED,TOTAL COWS,COWS IN MILK,PERCENT 1ST LACTATION,MILK HERD,FAT PERCENT AVERAGE,PROTEIN PERCENT AVERAGE,FAT AND PROTEIN,ENERGY CORRECTED MILK,SOMATIC CELL COUNT HERD,DAYS IN MILK HERD,MILK LACTATION ONE,MILK OVER 270 DAYS IN MILK,PERCENT OVER 270 DAYS IN MILK,FIRST MILK LACTATION ONE,FIRST MILK LACTATION TWO,FIRST MILK LACTATION THREE PLUS,PEAK MILK LACTATION ONE,PEAK MILK LACTATION TWO,PEAK MILK LACTATION THREE PLUS,FOUR WEEK MILK LACTATION ONE,FOUR WEEK MILK LACTATION TWO,FOUR WEEK MILK LACTATION THREE PLUS,EIGHT WEEK MILK LACTATION ONE,EIGHT WEEK MILK LACTATION TWO,EIGHT WEEK MILK LACTATION THREE PLUS,DRY MATTER INTAKE,EFFICIENCY BY ENERGY CORRECTED MILK,PERCENT HEAT DETECTION,PERCENT PREGNANCY RATE,PERCENT PREGNANT HERD,CALVING INTERVAL,DAYS FIRST BREED AVERAGE,DAYS OPEN AVERAGE,DAYS OPEN MONTH AVERAGE,PERCENT OPEN GREATER THAN 150 DAYS,INVERSION,SOMATIC CELL COUNT GREATER THAN 500,EVALUATION DATE
HERD182,ID,Holstein,1320,1079,32.15940686,71.13623726,3.486635514,2.99588785,4.611423201,70.92807401,180.031746,184.0889713,64.4870317,51.776,22.70620945,64.72,86.89655172,79.16666667,82.71349862,101.0514286,112.5,63.86363636,83.03448276,92.37931034,,,,0,0,0,0,0,0,0,0,0,0,17.23214286,0,Jun 11 2020
HERD182,ID,,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,May 12 2020
HERD182,ID,,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Apr 09 2020
HERD182,ID,Holstein,1306,1129,28.60938884,76.07705934,3.684167425,3.161146497,5.207713535,78.72740826,253.0227687,204.5234721,72.68111455,54.27444795,27.90079717,64.4137931,93.23684211,91.75438596,86.64596273,105.6342857,112.5914397,79.61538462,99.03225806,95.47368421,,,,0,0,0,0,0,0,0,0,0,0,20.27373824,0,Mar 12 2020
HERD182,ID,Holstein,1311,1121,29.70561998,71.60214095,3.663308688,3.189001848,4.906401048,74.05371487,304.6175926,203.1364853,66.32732733,50.27302632,26.7618198,73.21212121,83.30555556,86.46938776,85.20231214,105.4441341,112.6372745,80.1875,98.83333333,97.93877551,,,,0,0,0,0,0,0,0,0,0,0,19.30434783,0,Feb 13 2020
HERD182,ID,Holstein,1306,1125,30.93333333,71.25333333,3.76627165,3.222789426,4.979938985,74.81651183,323.2675799,202.6693333,65.85632184,51.78947368,26.84444444,70.77142857,86.125,85.01666667,85.41520468,106.4514286,112.5238095,75.2,84.41176471,103.9387755,,,,0,0,0,0,0,0,0,0,0,0,17.33102253,0,Jan 09 2020
HERD182,ID,Holstein,1299,1129,30.91231178,72.16740478,3.475631769,3.286281588,4.879897384,73.42168209,231.4053065,200.7812223,66.87679083,51.16107383,26.3064659,68.33333333,85.26086957,85.36842105,85.77840909,108.1815642,113.8360996,71.96875,98.80952381,104.2647059,,,,0,0,0,0,0,0,0,0,0,0,34.16955017,0,Dec 12 2019
HERD182,ID,Holstein,1307,1148,31.35888502,70.88937282,3.440571939,3.340929401,4.807363768,72.0915907,252.8603402,200.6602787,65.30555556,47.75838926,25.87108014,61.18181818,85.96153846,98.56756757,85.88985507,108.0666667,113.8755274,69.4375,99.23809524,96.51351351,,,,0,0,0,0,0,0,0,0,0,0,39.45345858,0,Nov 14 2019
HERD182,ID,Holstein,1296,1158,30.82901554,75.0656304,3.711816578,3.283068783,5.250754792,78.63223548,190.5583259,191.5759931,67.81512605,53.36971831,24.35233161,66.16,89.61538462,86.77777778,85.60518732,108.147541,114.2693966,66.06666667,90.625,92.70967742,,,,0,0,0,0,0,0,0,0,0,0,22.28813559,0,Oct 10 2019
HERD182,ID,Holstein,1307,1116,31.72043011,71.58064516,3.513496377,3.119836957,4.748182796,72.28209528,296.4761905,182.594086,64.25423729,52.32618026,20.8781362,57.80645161,72.81818182,84.10526316,85.75644699,107.7486486,113.5011236,68.35714286,84.81818182,92.15686275,,,,0,0,0,0,0,0,0,0,0,0,21.64310954,0,Sep 12 2019
HERD183,WI,Holstein,503,426,34.03755869,91.80516432,3.450938967,2.890610329,5.821869751,90.3921363,75.65952381,178.4225352,84.20689655,73.62650602,19.01408451,72,102.0588235,99.45454545,88.63636364,109.8,103.9242424,84.41176471,111.3157895,111.3636364,,,,0,0,0,0,0,0,0,0,0,0,10.8045977,0,Jul 23 2019
HERD184,PA,Holstein,96,79,55.69620253,90.68607595,3.491139241,3.124050633,5.999056113,92.32680517,159.2948718,172,83.275,81.9,22.78481013,65.225,91.82,86.9,104.9777778,113.1678571,132.55,73,102,87.5,,,,0,0,0,0,0,0,0,0,0,0,31.25,0,Sep 27 2021
HERD184,PA,Holstein,95,76,60.52631579,91.30526316,3.681578947,3.117105263,6.20755651,95.16044769,220.2105263,180,85.72826087,76.16,13.15789474,82.65,94.45,68.7,105.0021277,111.4791667,139.75,90.5,99.5,0,,,,0,0,0,0,0,0,0,0,0,0,15.78947368,0,Aug 19 2021
HERD184,PA,Holstein,94,79,67.08860759,89.74683544,3.439240506,2.960759494,5.743797468,89.64629627,115.9367089,182,86.94339623,79.53846154,16.4556962,80,97.2,0,105.4304348,112.7461538,136.05,0,91.5,0,,,,0,0,0,0,0,0,0,0,0,0,10,0,Jul 20 2021
HERD184,PA,Holstein,93,81,74.07407407,91.2345679,3.155555556,3.116049383,5.721871666,88.86449657,139.345679,191,88.86666667,74,20.98765432,78,100,0,104.6478261,114.475,123.05,72,0,101,,,,0,0,0,0,0,0,0,0,0,0,45.67901235,0,Jun 16 2021
HERD184,PA,Holstein,94,82,75.6097561,92.04878049,3.753658537,3.1,6.308709102,96.67411945,128.6463415,167,89.64516129,73.2,12.19512195,65,68,0,103.075,109.0538462,142.1,65.33333333,79.5,0,,,,0,0,0,0,0,0,0,0,0,0,7.317073171,0,May 14 2021
HERD184,PA,Holstein,97,90,74.44444444,96.06222222,3.581111111,3.17,6.485267358,99.257145,73.88888889,150,94.30895522,74.56,11.11111111,78.98,93.26666667,0,103.7921053,108.9384615,117,71.33333333,101.25,125,,,,0,0,0,0,0,0,0,0,0,0,18.88888889,0,Apr 07 2021
HERD185,WI,Holstein,4026,2904,35.22727273,84.2100551,0,0,0,0,0,154,73.4516129,69.70449173,14.22176309,0,93.1954023,96.18604651,79.28709056,98.30217391,103.0115607,70.8,103.0416667,105.9013158,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jan 01 2021
HERD185,WI,Holstein,3993,2850,36.45614035,85.18877193,0,0,0,0,0,153,74.58325313,71.11442786,14.07017544,0,95.95918367,99.18,78.11725664,95.89876543,100.6967655,0,105.3095238,107.1893491,,,,0,0,0,0,0,0,0,0,0,0,0,0,Dec 01 2020
HERD185,WI,Holstein,3832,2797,23.8827315,77.26313908,0,0,0,0,0,183.1279943,64.56886228,59.80366972,19.16338935,0,91.33846154,96.95744681,67.05660377,91.26388889,96.10555556,73,101.1071429,108.8247423,,,,0,0,0,0,0,0,0,0,0,0,0,0,Jan 01 2019
HERD186,PA,Holstein,127,113,36.28318584,64.14159292,3.963716814,3.092920354,4.526239486,69.0747058,157.2831858,176,61.65853659,52.11111111,15.92920354,59,0,69.5,71.26315789,81.27777778,87.18604651,61.66666667,82,83.66666667,,,,0,0,0,0,0,0,0,0,0,0,1.769911504,0,Sep 18 2021
HERD186,PA,Holstein,124,113,36.28318584,66.38053097,3.916814159,3.152212389,4.692457358,71.38374321,221.3392857,175,64,49.21052632,16.81415929,58.66666667,77.66666667,94.5,71.85714286,81.1875,87.15,55.5,67,78.25,,,,0,0,0,0,0,0,0,0,0,0,4.424778761,0,Aug 18 2021
HERD186,PA,Holstein,125,107,35.51401869,71.20560748,3.893457944,2.975700935,4.891226308,75.39562492,167,155,64.73684211,59.5,14.95327103,54.71428571,0,77.375,72.4137931,82.06666667,88.91666667,58.66666667,0,92.33333333,,,,0,0,0,0,0,0,0,0,0,0,0.925925926,0,Jul 17 2021
HERD186,PA,Holstein,124,101,32.67326733,74.02079208,3.663366337,2.991089109,4.925680629,76.25801555,286.1212121,159,68.03030303,58.75,15.84158416,46.33333333,0,87.83333333,70.86666667,82.925,87.06451613,66.66666667,88,85.4,,,,0,0,0,0,0,0,0,0,0,0,3.773584906,0,Jun 25 2021
HERD186,PA,Holstein,128,110,33.63636364,68.41818182,3.757272727,3.022727273,4.638752727,71.48368955,121.9908257,153,63.83783784,53.57894737,16.36363636,62,88.75,84,67.15384615,79.90769231,81.69565217,57.83333333,74,84,,,,0,0,0,0,0,0,0,0,0,0,2.702702703,0,May 18 2021
HERD186,PA,Holstein,129,108,29.62962963,63.52592593,4.109259259,3.162037037,4.619158299,69.94489723,273.8148148,169,61.0625,45.36363636,20.37037037,53.5,61,77.875,63.35,76.89090909,75.875,59.42857143,82.66666667,77.16666667,,,,0,0,0,0,0,0,0,0,0,0,2.702702703,0,Apr 20 2021
HERD187,PA,Holstein,244,167,48.50299401,63.65868263,3.893975904,3.023493976,4.403570197,67.64162617,577.1146497,175,62.55555556,46.07692308,15.56886228,48.2,53.42857143,51.5,74.71621622,87.53571429,91.30952381,58.66666667,80.66666667,70.66666667,,,,0,0,0,0,0,0,0,0,0,0,7.058823529,0,Sep 10 2021
HERD187,PA,Holstein,248,183,49.72677596,62.98360656,3.608641975,3.034567901,4.184133171,64.65037828,0,188,62.30769231,44.55555556,24.59016393,54.11111111,57.33333333,70.375,73.65151515,88.13043478,91.36363636,49,83,90.25,,,,0,0,0,0,0,0,0,0,0,0,19.56521739,0,Jul 17 2021
HERD187,PA,Holstein,248,178,50,63.97752809,3.69375,3.055681818,4.318119637,66.47906761,480.3592814,188,60.30337079,45.88888889,25.28089888,54.2,75.75,70.66666667,73.5,88.61904762,92.31034483,62,64,55,,,,0,0,0,0,0,0,0,0,0,0,20.2247191,0,Jun 17 2021
HERD187,PA,Holstein,240,188,46.80851064,62.38829787,3.880327869,3.045355191,4.320815777,66.2858278,405.3181818,186,61.43181818,45.05454545,29.25531915,65.5,80.5,80.5,70.08333333,86.10526316,88.75862069,60.07142857,66.5,84,,,,0,0,0,0,0,0,0,0,0,0,12.23404255,0,May 05 2021
HERD187,PA,Holstein,239,180,42.22222222,64.62777778,4.002453988,3.058895706,4.563593388,69.75426722,626.7515528,184,62.96052632,47.80769231,28.33333333,52.5,61,81,70.08823529,86.6,86.14814815,61.44444444,87,93,,,,0,0,0,0,0,0,0,0,0,0,4.891304348,0,Apr 09 2021
HERD188,ID,Holstein,806,683,36.74963397,76.27525622,3.743045388,3.275402635,5.353339213,80.16191942,223.2110778,168.3016105,69.41035857,57.43846154,18.88726208,61.86666667,87.35,92.61904762,77.7338403,100.1022222,115.7865169,65.73913043,95.44827586,100.4347826,,,,0,0,0,0,0,0,0,0,0,0,18.97289586,0,Feb 27 2017
HERD188,ID,Crossbred,793,693,36.94083694,77.77922078,4.046176046,3.296536797,5.711104833,84.89751221,230.9985229,166.0937951,69.71875,57.45967742,17.74891775,64.15625,93.59259259,102.72,78.06818182,98.80082988,115.6981132,66.31818182,91.33333333,100.7,,,,0,0,0,0,0,0,0,0,0,0,8.720112518,0,Apr 29 2017
HERD188,ID,Crossbred,796,687,37.26346434,82.20232897,3.556186317,3.219359534,5.56965649,84.07108824,148.6041667,162.4308588,71.55859375,57.62931034,16.88500728,73.05,103.7058824,104.3428571,79.32061069,101.4078947,116.9274194,72.56,104.7931034,118.1818182,,,,0,0,0,0,0,0,0,0,0,0,27.76978417,0,May 30 2017
HERD188,ID,Crossbred,786,651,38.0952381,84.54070661,3.831950845,3.015207373,5.78863594,88.16973396,165.9477021,164.5023041,74.23790323,63.45054945,13.97849462,75.375,101.1428571,107.6585366,82.59836066,103.3459459,117.8769231,85.85714286,105.1666667,108.90625,,,,0,0,0,0,0,0,0,0,0,0,6.746626687,0,Jun 19 2018
HERD188,ID,Crossbred,782,653,37.51914242,83.04134763,3.795405819,3.117304747,5.740408012,86.8499214,183.922956,166.0535988,73.00816327,61.85046729,16.38591118,79.125,107.3181818,106.5641026,82.44401544,102.0544554,117.8246269,76.55,107.7777778,113.6923077,,,,0,0,0,0,0,0,0,0,0,0,10.94674556,0,May 25 2018
HERD188,ID,Crossbred,770,671,38.59910581,81.00447094,3.655290611,3.199701937,5.552850447,83.75927726,156.3870968,169.1266766,73.46332046,61.6641791,19.82116244,71.03571429,99.82608696,101.1481481,82.04016064,101.3236715,117.0192308,74.86363636,102.3846154,106,,,,0,0,0,0,0,0,0,0,0,0,17.90393013,0,Apr 23 2018
HERD188,ID,Crossbred,784,659,37.63277693,77.21396055,3.786342944,3.291502276,5.465084616,81.67137368,174.11146,169.414264,69.67741935,54.68548387,18.36115326,68.33333333,101.5555556,91.6,81.79919679,102.3435897,117.6124031,68.18181818,99.6,103.7083333,,,,0,0,0,0,0,0,0,0,0,0,18.11377246,0,Mar 22 2018
HERD188,ID,Crossbred,768,681,36.12334802,76.65785609,3.687812041,3.226138032,5.300085898,79.73702995,153.6438356,168.5550661,69.71138211,57.28467153,19.97063142,57.82608696,84.73076923,95.83333333,81.56916996,100.5023041,117.8091603,65.5,86.95,109.7368421,,,,0,0,0,0,0,0,0,0,0,0,16.71469741,0,Feb 22 2018
HERD188,ID,Crossbred,773,698,36.10315186,76.87249284,3.926790831,3.264469914,5.528101401,82.54319602,122.633452,180.3739255,67.82539683,65.90857143,24.92836676,67.08333333,72.9047619,71,81.22033898,101.1137441,117.6666667,69.82857143,98.57692308,99.60869565,,,,0,0,0,0,0,0,0,0,0,0,12.44755245,0,Jan 23 2018
HERD188,ID,Crossbred,777,646,34.98452012,76.80804954,3.984520124,3.406037152,5.676542893,83.8575589,118.6779935,174.0619195,70.92035398,53.78151261,18.26625387,63.76315789,89.63636364,98.12121212,83.40789474,100.5590909,118.1119691,71.47619048,89.11764706,103.8461538,,,,0,0,0,0,0,0,0,0,0,0,17.39130435,0,Dec 19 2017
HERD188,ID,Crossbred,763,644,35.0931677,72.55900621,3.96242236,3.281521739,5.256133849,78.33654187,125.2468354,180.9704969,65.67256637,54.12765957,21.11801242,60.26315789,79.5,85.625,81.94444444,101.5740741,116.9960784,62.78947368,85.6,94.52631579,,,,0,0,0,0,0,0,0,0,0,0,13.1097561,0,Nov 21 2017
HERD188,ID,Crossbred,760,687,34.35225619,72.77292576,3.97845706,3.314701601,5.307444938,78.8981689,103.1743666,179.5152838,64.99576271,54.52447552,20.66957787,51.91304348,80.76923077,78.28571429,82.03781513,102.3800905,117.5601504,67.06666667,86.15384615,97.83333333,,,,0,0,0,0,0,0,0,0,0,0,16.90544413,0,Oct 23 2017
HERD188,ID,Crossbred,804,697,34.43328551,80.11047346,4.233715925,3.3276901,6.057478167,89.56087269,197.6612903,174.3472023,69.725,55.76153846,18.22094692,57.15384615,81.2,96.57142857,82.05905512,102.4675325,118.6323529,67.625,89.4,102.6785714,,,,0,0,0,0,0,0,0,0,0,0,8.873239437,0,Sep 21 2017
HERD188,ID,Crossbred,805,714,35.57422969,82.70588235,3.951960784,3.182352941,5.900497116,88.56659956,134.8787447,169.3095238,73.01968504,62.97457627,15.96638655,67.90909091,88.66666667,91.57575758,82.48,102.3799127,118.1722846,76.21428571,96.66666667,104.21875,,,,0,0,0,0,0,0,0,0,0,0,10.20689655,0,Aug 22 2017
HERD188,ID,Crossbred,798,700,35.42857143,84.51857143,3.365571429,3.081428571,5.4489123,83.49617925,178.1576642,166.0271429,74.04435484,61.71568627,14.14285714,62.6875,89.65517241,93.27027027,81.73828125,101.7310924,117.8712121,70.2,106.05,106.7241379,,,,0,0,0,0,0,0,0,0,0,0,24.54672245,0,Jul 29 2017
HERD188,ID,Crossbred,798,686,36.58892128,85.35131195,3.660641399,2.972011662,5.661056405,86.85903915,159.7379518,164.6661808,74.97609562,60.54716981,15.30612245,68.77777778,87.18181818,92.34285714,80.6328125,101.0176211,117.9880478,78.6,100.5833333,113.4333333,,,,0,0,0,0,0,0,0,0,0,0,11.3960114,0,Jun 30 2017
HERD189,WI,Crossbred,153,117,16.23931624,89.13675214,4.135897436,3.61025641,6.904669954,100.414654,228.7692308,185.1196581,78.31578947,72.42857143,17.94871795,60,80.66666667,106.1,80.83333333,108.9333333,116.1710526,0,69,114.9,,,,0,0,0,0,0,0,0,0,0,0,21.48760331,0,Jan 09 2017
HERD189,WI,Crossbred,150,117,16.23931624,88.5042735,4.114529915,3.48034188,6.721786106,98.59890452,264.042735,180.5641026,73.57894737,78,17.09401709,65.5,91.5,97,81.44444444,111.8571429,117.8815789,71,110,108.4444444,,,,0,0,0,0,0,0,0,0,0,0,24.16666667,0,Feb 06 2017
HERD189,WI,Crossbred,152,114,17.54385965,98.22807018,4.04122807,3.490350877,7.398124654,108.5793614,393.1071429,183.4122807,87.45,94.32,21.92982456,63.25,0,76,84.36842105,116.7916667,119.85,67,95,108.2222222,,,,0,0,0,0,0,0,0,0,0,0,16.80672269,0,Mar 06 2017
HERD189,WI,Crossbred,161,126,24.6031746,85.46825397,3.703968254,3.426984127,6.094700491,90.36291234,389.031746,185.984127,71.03225806,76.24137931,23.01587302,57.75,102,85.85714286,78.85185185,117.65,120.2682927,61.77777778,0,107.1428571,,,,0,0,0,0,0,0,0,0,0,0,30.23255814,0,Apr 10 2017
HERD189,WI,Crossbred,159,119,28.57142857,83.54621849,4.11512605,3.495798319,6.358639503,93.17833924,383.7844828,185.4369748,67.94117647,73.83870968,26.05042017,45.4,0,86.18181818,78.06666667,118.1111111,122.0632911,64,104,100.8571429,,,,0,0,0,0,0,0,0,0,0,0,8.661417323,0,May 10 2017
HERD189,WI,Crossbred,149,124,29.03225806,86.37096774,3.910483871,3.276612903,6.207565036,92.63967507,337.9354839,181.2741935,70.77777778,77.61290323,25,64.5,108,127,78.67567568,114.7142857,122.5316456,69.83333333,112,110,,,,0,0,0,0,0,0,0,0,0,0,11.29032258,0,Jun 26 2017
HERD189,WI,Crossbred,152,122,30.32786885,81.70491803,3.836885246,3.341803279,5.865341575,87.2600622,411.4958678,176.6393443,71.56756757,72.75,19.67213115,66,48,86,81.47222222,113.8,123.9473684,80,111.3333333,105.1666667,,,,0,0,0,0,0,0,0,0,0,0,19.67213115,0,Jul 24 2017
HERD189,WI,Crossbred,150,119,30.25210084,82.31932773,3.929411765,3.396638655,6.030755455,89.23340416,361.4869565,186.7310924,71.25,75.73913043,19.32773109,61.33333333,106.25,92.85714286,83.64864865,110.25,123.6578947,71.5,92,112.5,,,,0,0,0,0,0,0,0,0,0,0,21.25984252,0,Aug 24 2017
HERD189,WI,Crossbred,147,120,30,74.275,3.770833333,3.484166667,5.38865125,79.4850075,255.0333333,199.3916667,65.55555556,58.93103448,24.16666667,44,79,86,83.89473684,107.3529412,122.2876712,79.33333333,103.3333333,101.8333333,,,,0,0,0,0,0,0,0,0,0,0,33.06451613,0,Sep 27 2017
HERD189,WI,Crossbred,150,124,33.87096774,71.5,4.078225806,3.617741935,5.502616935,80.05618589,279.398374,204.9112903,59.16666667,58.36363636,25.80645161,51.33333333,89,76.2,83.13513514,107.1111111,123.0142857,80,79.5,101,,,,0,0,0,0,0,0,0,0,0,0,17.69230769,0,Oct 27 2017
HERD189,WI,Crossbred,160,136,39.70588235,68.95588235,4.203676471,3.684558824,5.439402249,78.66471848,339.6617647,200.5955882,63.27777778,58.34210526,27.20588235,55.66666667,90,58.66666667,78.24528302,99.84210526,123.765625,61.66666667,0,85.33333333,,,,0,0,0,0,0,0,0,0,0,0,15.32846715,0,Nov 29 2017
HERD189,WI,Crossbred,158,135,38.51851852,68.59259259,4.282962963,3.674814815,5.458446091,78.89967122,372.0222222,212.6814815,63.51923077,57.66666667,31.11111111,49,78,89,77.56603774,101.8947368,120.8153846,58,99.5,91.5,,,,0,0,0,0,0,0,0,0,0,0,17.77777778,0,Dec 29 2017
HERD189,WI,Crossbred,148,115,40,73.66086957,4.167826087,3.66173913,5.767325822,83.56682174,225.173913,212.7304348,66.06521739,61,30.43478261,0,67.5,103.25,79.3877551,97.95238095,118.4736842,0,0,91,,,,0,0,0,0,0,0,0,0,0,0,11.96581197,0,Jan 30 2018
HERD189,WI,Crossbred,141,113,38.9380531,71.30088496,4.14159292,3.607079646,5.524872112,80.35740979,238.9469027,228.3362832,62.77272727,59.95121951,36.28318584,0,81.33333333,105.3333333,78.95348837,94.34782609,119.3921569,0,86,117.25,,,,0,0,0,0,0,0,0,0,0,0,13.79310345,0,Feb 28 2018
HERD189,WI,Crossbred,134,100,37,74.41,4.302,3.668,5.930477,85.73546988,279.79,234.65,66.32432432,65.21052632,37,0,87,90,79.54761905,99.08695652,120.2291667,0,99.66666667,121.6666667,,,,0,0,0,0,0,0,0,0,0,0,11.76470588,0,Mar 28 2018
HERD189,WI,Crossbred,135,97,36.08247423,70.94845361,4.255670103,3.702061856,5.645887767,81.50511539,339.8659794,233.0206186,63.62857143,62.57894737,39.17525773,65.75,89,81.8,79.61111111,98.27272727,117.326087,51.5,89,107,,,,0,0,0,0,0,0,0,0,0,0,12,0,Apr 30 2018
HERD189,WI,Crossbred,129,91,32.96703297,71.81318681,4.154945055,3.430769231,5.447543171,80.11101904,216.3076923,229.8791209,64.76666667,61.83783784,40.65934066,0,72.6,78.33333333,80.5,95.92307692,116.2,85,0,91,,,,0,0,0,0,0,0,0,0,0,0,8.695652174,0,May 29 2018
HERD189,WI,Crossbred,121,91,31.86813187,75.83516484,4.102197802,3.447252747,5.725138268,84.1768163,151.0879121,241.4395604,67.4137931,62.28947368,41.75824176,76,60,95.83333333,81.13333333,95.51724138,115.5384615,0,82.8,95.5,,,,0,0,0,0,0,0,0,0,0,0,11.34020619,0,Jun 27 2018
HERD189,WI,Crossbred,121,89,30.33707865,81.61797753,4.020224719,3.316853933,5.988375205,88.9392385,183.7865169,213.4606742,68.55555556,66.78125,35.95505618,60.75,91.2,90.8,81.56666667,96.7,114.275,91,89.2,97.14285714,,,,0,0,0,0,0,0,0,0,0,0,10,0,Jul 27 2018
HERD189,WI,Crossbred,120,92,27.17391304,80.25,3.964130435,3.416304348,5.922798913,87.46662082,202.1086957,219.9782609,66.36,62.75757576,35.86956522,53,87,104.6666667,78.89285714,96.78571429,115.575,64.75,92.66666667,119.75,,,,0,0,0,0,0,0,0,0,0,0,12.76595745,0,Aug 31 2018
HERD189,WI,Crossbred,123,94,26.59574468,79.94680851,4.154255319,3.559574468,6.166960729,89.94762695,166.5744681,214.3297872,70.68,64.09677419,32.9787234,53.85714286,77.8,63.33333333,78.45833333,95.3125,113,68,107.5,126,,,,0,0,0,0,0,0,0,0,0,0,15.84158416,0,Sep 26 2018
HERD189,WI,Crossbred,121,97,30.92783505,75.30927835,4.254639175,3.572164948,5.894309703,85.77309109,168.0103093,196.4948454,66.06666667,60.56,25.77319588,62,85.6,82.5,79.69565217,95.65625,112.6153846,75.2,92.8,79.66666667,,,,0,0,0,0,0,0,0,0,0,0,8,0,Oct 24 2018
HERD189,WI,Crossbred,122,100,33,76.59,3.989,3.511,5.74425,84.26494604,171.27,194.5,66.39393939,62.2,25,45.6,87,99,78.03571429,98.15151515,114.5405405,62.4,100.6666667,95.75,,,,0,0,0,0,0,0,0,0,0,0,21.3592233,0,Nov 23 2018
HERD189,WI,Crossbred,121,96,33.33333333,76.33333333,3.967708333,3.559375,5.745673611,84.04975868,168.8333333,195.1458333,67.21875,63.05,20.83333333,42,88,76.33333333,78,100.9354839,112.3157895,63.25,90,96.5,,,,0,0,0,0,0,0,0,0,0,0,19.3877551,0,Dec 21 2018
HERD189,WI,Crossbred,119,99,33.33333333,70.46464646,4.122222222,3.602020202,5.442860116,79.21275403,157.3877551,202.8787879,64.42424242,56.95833333,23.23232323,52,95,75,78.15625,102.137931,115.9142857,54.33333333,0,114.6666667,,,,0,0,0,0,0,0,0,0,0,0,14,0,Jan 31 2019
HERD189,WI,Crossbred,119,94,32.9787234,72.9893617,4.244680851,3.639361702,5.754512336,83.40422925,231.5,201.287234,65.35483871,58.47368421,20.21276596,0,70.4,85,77.5625,99.38709677,116.0277778,52.33333333,93,108,,,,0,0,0,0,0,0,0,0,0,0,10.1010101,0,Feb 21 2019
HERD189,WI,Crossbred,133,109,43.11926606,69.7706422,4.296330275,3.465137615,5.415225991,79.28040634,244.8807339,170.559633,63.08510638,64.44444444,16.51376147,54.11764706,74.5,74,78.64516129,97.90909091,111.8108108,82,93.33333333,118,,,,0,0,0,0,0,0,0,0,0,0,5.263157895,0,Mar 31 2019
HERD189,WI,Crossbred,136,115,47.82608696,68.06956522,3.973043478,3.462608696,5.061416106,74.50462515,162.6173913,169.1217391,63.29090909,63.875,20.86956522,52.75,0,79.6,73.27659574,96.55172414,112.2941176,57.1875,78.75,79,,,,0,0,0,0,0,0,0,0,0,0,13.79310345,0,Apr 30 2019
HERD189,WI,Crossbred,134,114,49.12280702,67,4.147368421,3.444736842,5.086710526,74.74639895,152.7894737,192.4035088,63.82142857,63.72,21.92982456,58,65,72.8,73.5,95.65384615,110.1666667,58.16666667,0,0,,,,0,0,0,0,0,0,0,0,0,0,7.627118644,0,May 31 2019
HERD189,WI,Crossbred,138,115,50.43478261,63.47826087,4.291304348,3.388695652,4.875130435,71.72638321,152.4347826,188.5217391,59.27586207,58.72413793,24.34782609,47,88,78,73.44444444,96.25,110.5945946,60,0,92.33333333,,,,0,0,0,0,0,0,0,0,0,0,5.982905983,0,Jun 27 2019
HERD189,WI,Crossbred,137,106,48.11320755,64.33962264,4.055660377,3.463207547,4.83761125,71.10852727,177.2641509,202.7641509,59.90196078,56.66666667,28.30188679,48.75,85,69,71.18518519,94.26086957,108.9487179,45,0,94.66666667,,,,0,0,0,0,0,0,0,0,0,0,8.928571429,0,Jul 31 2019
HERD189,WI,Crossbred,136,112,45.53571429,68.60714286,4.474107143,3.625,5.556566008,80.34720939,276.7767857,196.7321429,62.84313725,59.57142857,25,74,87.8,82.125,70.36,92.07692308,107.6818182,54.33333333,98,93.66666667,,,,0,0,0,0,0,0,0,0,0,0,3.47826087,0,Sep 11 2019
HERD189,WI,,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Aug 21 2019
HERD189,WI,Crossbred,162,140,50.71428571,63.65714286,4.33,3.734285714,5.133493878,73.89082883,202.9,205.4642857,61.35211268,51.55882353,24.28571429,66.5,82,93,71.33823529,92.28,101.5531915,72,0,95.33333333,,,,0,0,0,0,0,0,0,0,0,0,4.929577465,0,Nov 21 2019
HERD189,WI,Crossbred,150,131,48.85496183,68.15267176,4.418320611,3.673282443,5.514643669,79.57216696,173.6717557,192.351145,63.75,58.71875,23.66412214,52.14285714,82.33333333,95.8,72.74137931,93.04,103.1627907,82.33333333,96.4,80,,,,0,0,0,0,0,0,0,0,0,0,4.444444444,0,Oct 11 2019
HERD189,WI,,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,Dec 25 2019
HERD189,WI,Crossbred,157,133,54.13533835,69.15037594,4.081954887,3.603007519,5.314180395,77.38233825,222.9772727,216.924812,63.83333333,56.67391304,34.58646617,55.33333333,68.5,93.2,71.08333333,88.2173913,102.1304348,62,91.5,122,,,,0,0,0,0,0,0,0,0,0,0,16.91176471,0,Jan 29 2020
